1426,-1,1055,5.59402,881.457,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,0,0,0,1,1134.45,1144.22,1148.56,1145.46,1135.09,1072.06,42.0194,999.267,26.7,15,46.7,1,1,0.926977,11.7687,42.5621,1.46146,380.409,79.7972,0.384682,0,16.3729,0.485616,8.49537,0.299751,693.314,975.002,920.019,0.00081083,0.147977,0.24851,415,760.817,6214.6,18309.76
1427,-1,1055,5.59402,880.436,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,0,0,1,0,1119.97,1128.81,1132.59,1130.06,1121.27,1073.26,42.0195,984.4,27.7,15,47.7,1,1,1.04173,11.7687,42.5315,1.66046,380.409,79.7883,0.384569,0,16.3563,0.485432,9.54679,0.299942,717.216,960.754,908.224,0.00106249,0.194823,0.195737,447,760.817,6223.62,18363.771
1428,-1,1239,4.58226,875.931,1013,0.0367,0.013,0.204,0.024,0.007,0.0206,0.0095,0.01,0.0358,0.003,0.0002,0.0002,0.0003,0,1,0,0,1133.89,1131.57,1130.14,1124.35,1113.29,1256.72,42.0158,975.4,26.7,15,46.7,1,1,0.982084,11.5872,42.5274,1.67315,380.409,83.5071,0.421712,0,17.9343,0.547683,10.2297,0.290594,741.582,954.667,918.143,0.00129192,0.233341,0.249776,349,760.817,6376.87,22546.17
1429,-1,1271,5.59402,881.475,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,1,0,0,0,1136.76,1146.23,1148.55,1143.41,1131.12,1290.63,41.998,996.867,25.7,15,45.7,1,1,0.881551,11.7687,42.5353,1.42476,380.409,80.1229,0.388035,0,16.5052,0.491081,8.17522,0.298948,700.981,969.475,916.193,0.00160211,0.274367,0.252182,362,760.817,6357.99,20881.83
1430,-1,1271,5.59402,882.272,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,0,0,0,1,1136.64,1132.39,1131.79,1128.65,1119.44,1290.87,42.0192,982.4,35.7,15,55.7,1,1,1.03944,11.7687,42.5365,1.6839,380.409,80.163,0.38804,0,16.5059,0.491088,9.63945,0.299047,731.083,952.587,902.975,0.00182001,0.309226,0.183016,289,760.817,6373.18,21613.271
1431,-1,1271,5.59402,885.168,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,0,0,1,0,1127.32,1116.59,1114.33,1113.11,1111.83,1289.64,42.0228,983.733,27.7,15,47.7,1,1,1.03946,11.7687,42.5356,1.68898,380.409,80.1506,0.388037,0,16.5054,0.491083,9.63964,0.299019,722.274,958.686,907.962,0.00203684,0.336451,0.153812,113,760.817,6369.28,21324.564
1432,-1,1271,5.59402,881.034,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,0,1,0,0,1126.97,1122.57,1117.86,1111.8,1102.94,1290.08,42.0218,968.133,25.7,15,45.7,1,1,1.03962,11.7687,42.5292,1.68917,380.409,80.1565,0.388013,0,16.5019,0.491043,9.64104,0.299081,733.474,950.95,901.331,0.00226735,0.364411,0.155757,118,760.817,6375.85,21875.732
1433,-1,1271,5.59402,882.958,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,1,0,0,0,1132.29,1136.44,1137.19,1132.63,1122.52,1289.25,42.0029,990.267,25.7,15,45.7,1,1,0.925638,11.7687,42.5348,1.50402,380.409,80.1283,0.388034,0,16.5049,0.491078,8.58406,0.298965,705.705,967.359,914.705,0.00248632,0.38203,0.190437,121,760.817,6363.64,20605.17
1434,-1,1271,5.59402,881.059,1013,0.0403,0.01,0.227,0.011,0.005,0.0183,0.0067,0.007,0.0341,0.001,0.0002,0.0002,0.0003,0,0,0,1,1130.07,1124.32,1119.46,1114.95,1107.09,1288.65,42.0237,964.733,25.7,15,45.7,1,1,1.03942,11.7687,42.5339,1.68892,380.409,80.1647,0.388043,0,16.505,0.491094,9.63964,0.299062,733.966,950.622,901.059,0.0026949,0.406416,0.0922862,151,760.817,6377.01,22017.992
1482,-1,1299,4.58327,883.814,1020,0.0394,0.007,0.201,0.03,0.008,0.0174,0.0125,0.011,0.0324,0.003,0.0002,0.0002,0.0003,0,0,0,1,1142.16,1126.06,1112.32,1100.1,1088.64,1319.92,41.9893,982.8,24.7,15,44.7,1,1,1.03202,10.4686,42.516,1.79325,380.409,83.1354,0.418682,0,17.8007,0.542457,10.6391,0.291172,688.739,955.625,906.21,0.0234752,0.602248,0.8,0,760.817,6356.68,21246.756
1483,-1,1299,4.58327,884.092,1020,0.0347,0.007,0.205,0.026,0.006,0.0129,0.0088,0.012,0.0342,0.001,0.0002,1e-04,0.0002,0,0,1,0,1127.18,1117.76,1110.26,1106.1,1105.85,1320.15,42.0147,989.933,26.7,15,46.7,1,1,0.982197,10.384,42.5456,1.69809,380.409,83.1588,0.418788,0,17.8176,0.542639,10.1257,0.291024,676.355,962.023,910.839,0.0236903,0.606314,0.791026,5,760.817,6351.3,21393.64
1484,-1,1223,4.07739,882.61,1020,0.0412,0.009,0.217,0.031,0.006,0.0169,0.0164,0.01,0.0291,0.002,0.0002,0.0002,0.0003,0,1,0,0,1128.37,1118.75,1109.76,1102.62,1097.32,1244.76,42.0478,988.533,24.7,15,44.7,1,1,0.964987,10.5184,42.5713,1.70717,380.409,84.8024,0.435336,0,18.5328,0.571525,10.5336,0.287143,691.628,959.651,907.68,0.0239471,0.616989,0.706848,0,760.817,6333.89,20809.654
1485,-1,1233,5.79418,901.816,1020,0.0412,0.009,0.217,0.031,0.006,0.0169,0.0164,0.01,0.0291,0.002,0.0002,0.0002,0.0003,1,0,0,0,1123.94,1122.8,1118.36,1110.55,1099.17,1252.46,42.0138,981.8,24.7,15,44.7,1,1,1.28459,10.5184,42.54,2.10922,380.409,79.7564,0.384811,0,16.3699,0.485825,11.781,0.299683,667.078,963.708,915.449,0.0241414,0.622635,0.749894,0,760.817,6317.34,19153.814
1486,-1,1020,5.79418,899.818,1020,0.0338,0.008,0.182,0.024,0.008,0.0184,0.01,0.01,0.0384,0.003,0.0002,0.0002,0.0003,0,0,0,1,1135.12,1123.31,1109.91,1096.52,1082.17,1035.5,42.0239,984.267,25.7,15,45.7,1,1,1.30854,10.3544,42.5376,2.12065,380.409,79.4151,0.381487,0,16.2276,0.480437,11.8648,0.300588,666.963,960.211,913.448,0.0243268,0.621994,0.8,0,760.817,6150.92,16574.516
1487,-1,1272,5.08814,883.915,1019,0.0471,0.021,0.207,0.019,0.008,0.0145,0.0081,0.01,0.0374,0.002,1e-04,0.0002,0.0003,0,0,1,0,1126.08,1119.97,1113.95,1108.48,1102.56,1291.74,42.0058,988.8,25.7,15,45.7,1,1,1.07574,12.0528,42.5378,1.83076,380.409,82.0224,0.406474,0,17.2905,0.521675,10.6292,0.294298,741.177,961.502,910.096,0.024466,0.615982,0.8,12,760.817,6361.97,21019.393
1488,-1,1270,4.27873,882.767,1019,0.0471,0.021,0.207,0.019,0.008,0.0145,0.0081,0.01,0.0374,0.002,1e-04,0.0002,0.0003,0,1,0,0,1129.01,1120.31,1111.96,1104.45,1097.15,1285.66,42.0478,991.133,25.7,15,45.7,1,1,0.981625,12.0528,42.5718,1.737,380.409,84.2724,0.429164,0,18.2703,0.560653,10.4874,0.288725,742.481,967.967,926.034,0.0246923,0.622151,0.765271,-888,760.817,6366.28,22773.854
1489,-1,1202,2.71152,882.318,1019,0.0364,0.004,0.179,0.017,0.007,0.0142,0.0055,0.008,0.0374,0.005,0.0006,0,0.0002,0,0,0,1,1250.88,1225.64,1210.68,1202.22,1206.61,1219.29,35.7914,1083.88,26.7,15,46.7,1,1,0.730155,11.3774,36.3074,1.41289,389.565,83.1071,0.477998,0,17.3549,0.650083,9.91498,0.302744,674.751,1017.01,962.416,0.00347998,0.525483,0.277179,333,779.13,6293.16,19842.365
1539,-1,930,5.85872,918.32,6001,0.0013,0.004,0.082,0.024,0.009,0.0147,0.0059,0.012,0.0588,0.004,0.0472,0.0005,1e-04,0,0,1,0,1196.08,1157.3,1137.19,1135.4,1152.54,946.638,43.993,1015.73,25.7,15,45.7,1,1,1.16893,10.4999,44.6601,1.89627,401.335,84.4776,0.389732,0,17.4055,0.493857,10.3599,0.298936,675.296,974.877,925.135,0,0,0,666,802.67,6096.7,14874.34
1540,-1,980,5.85872,932.332,6001,0.0013,0.004,0.082,0.024,0.009,0.0147,0.0059,0.012,0.0588,0.004,0.0472,0.0005,1e-04,0,1,0,0,1208.73,1165.58,1140.46,1133.33,1144.09,998.442,44.0533,1019.6,26.7,15,46.7,1,1,1.14655,10.4999,44.7011,1.89452,401.335,84.3959,0.388973,0,17.3875,0.492614,10.1305,0.298937,646.464,997.018,945.877,0.00019167,0.0368464,0.710988,679,802.67,6130.37,15298.5205
1541,-1,980,5.85872,927.141,6001,0.0013,0.004,0.082,0.024,0.009,0.0147,0.0059,0.012,0.0588,0.004,0.0472,0.0005,1e-04,1,0,0,0,1253.77,1201.52,1175.99,1175.49,1199.56,997.999,44.0108,1035,25.7,15,45.7,1,1,0.944732,10.4999,44.7037,1.56042,401.335,84.3448,0.388728,0,17.3776,0.492213,8.34004,0.298926,626.131,1008.65,954.515,0.00038009,0.072862,0.8,678,802.67,6116.35,14925.026
1542,-1,980,5.85872,929.977,6001,0.0013,0.004,0.082,0.024,0.009,0.0147,0.0059,0.012,0.0588,0.004,0.0472,0.0005,1e-04,0,0,0,1,1229.03,1184.04,1158.2,1152.11,1164.51,997.871,44.0242,1026.27,25.7,15,45.7,1,1,1.04165,10.4999,44.7003,1.72046,401.335,84.354,0.388716,0,17.3757,0.492193,9.19556,0.298972,636.217,1002.77,950.303,0.00055258,0.114511,0.8,709,802.67,6120.91,15268.891
1543,-1,970,5.85872,930.296,6001,0.0015,0.004,0.111,0.025,0.01,0.0136,0.0061,0.01,0.0572,0.005,0.048,0.0005,0.0004,0,0,1,0,1212.36,1177.67,1158.02,1155.86,1171.35,982.93,44.0093,1015.13,25.7,15,45.7,1,1,1.09245,10.6305,44.6746,1.80574,401.335,84.3759,0.388901,0,17.374,0.492496,9.65296,0.299053,655.565,991.711,937.168,0.00073048,0.149276,0.779484,733,802.67,6115.86,15208.416
1544,-1,970,5.85872,928.222,6001,0.0015,0.004,0.111,0.025,0.01,0.0136,0.0061,0.01,0.0572,0.005,0.048,0.0005,0.0004,0,1,0,0,1208.51,1179.43,1157.48,1149.92,1156.17,983.575,44.0271,1018.93,27.7,15,47.7,1,1,0.990369,10.6305,44.6978,1.63723,401.335,84.3928,0.388983,0,17.3867,0.49263,8.75117,0.29894,645.654,997.102,941.785,0.00094076,0.189182,0.8,757,802.67,6113.72,15070.919
1556,-1,1021,2.85316,885.615,3002,0.0833,0.01,0.323,0.014,0.005,0.0142,0.0039,0.008,0.0153,0.001,0.0002,0.0002,0.0003,0,1,0,0,1230.35,1200.19,1183.21,1175.42,1179.52,1039.48,35.3369,1065.8,26.7,15,46.7,1,1,0.826087,11.2549,35.8408,1.53201,401.335,82.7844,0.466175,0,16.7081,0.627687,10.6642,0.310276,649.302,1014.14,972.594,0.00371897,0.546718,0.785632,693,802.67,6177.28,16730.701
1557,-1,1021,2.85316,886.779,3002,0.0863,0.01,0.333,0.015,0.006,0.0128,0.0047,0.009,0.0166,0.002,1e-04,0.0002,0.0003,1,0,0,0,1234.19,1221.94,1212.67,1206.04,1203.18,1042.55,35.327,1077.53,27.7,15,47.7,1,1,0.788689,11.267,35.8423,1.46267,401.335,82.7638,0.466181,0,16.709,0.627698,10.1814,0.310194,633.036,1026.06,983.643,0.00404603,0.577358,0.652144,10,802.67,6172.97,16233.519
1568,-1,1237,2.34728,875.717,1019,0.0376,0.004,0.199,0.018,0.009,0.0155,0.0107,0.013,0.0379,0.005,0.0014,1e-04,0.0003,0,0,1,0,1243.66,1219.57,1206.27,1201.62,1209.59,1255.63,31.002,1076.4,26.7,15,46.7,1,1,0.807297,11.6624,31.4415,1.64488,401.335,81.6052,0.514113,0,16.1645,0.721779,13.238,0.325975,730.16,1002.24,954.934,0.00699959,0.713077,0.52276,0,802.67,6377.02,21550.209
1572,-1,1021,2.85316,888.573,3002,0.0833,0.01,0.323,0.014,0.005,0.0142,0.0039,0.008,0.0153,0.001,0.0002,0.0002,0.0003,0,0,1,0,1254.62,1228.9,1214.21,1210.14,1216.63,1040.08,35.3382,1073.07,40.7,15,60.7,1,1,0.829152,11.2549,35.8442,1.54456,401.335,82.8637,0.466904,0,16.7358,0.629053,10.731,0.310197,657.652,1007.55,966.522,0.00844023,0.758505,0.606581,40,802.67,6180.87,17796.002
1582,-1,1237,2.34728,874.375,1019,0.0376,0.004,0.199,0.018,0.009,0.0155,0.0107,0.013,0.0379,0.005,0.0014,1e-04,0.0003,1,0,0,0,1244.7,1227.96,1219.56,1214.57,1214.91,1254.76,31.0005,1077.12,26.7,15,46.7,1,1,0.808769,11.6624,31.4432,1.67212,401.335,81.6465,0.514579,0,16.18,0.722739,13.2847,0.325958,732.053,1001.09,953.516,0.0117839,0.795621,0.56624,0,802.67,6365.7,21514.525
1583,-1,1237,2.34728,875.892,1019,0.0376,0.004,0.199,0.018,0.009,0.0155,0.0107,0.013,0.0379,0.005,0.0014,1e-04,0.0003,0,0,0,1,1258.05,1238.13,1222.99,1213.94,1213.02,1256.81,30.9909,1090.88,30.7,15,50.7,1,1,0.808755,11.6624,31.4437,1.69005,401.335,81.6327,0.514582,0,16.1804,0.722744,13.2845,0.325898,722.152,1008.5,960.45,0.0121712,0.80513,0.749428,-542,802.67,6360.07,21286.666
1591,-1,1270,5.84289,926.236,2001,0.0652,0.005,0.183,0.036,0.011,0.0142,0.006,0.012,0.0358,0.005,0.0009,0.0003,0.0042,0,0,0,1,1255.34,1241.4,1227.67,1217.88,1208.73,1290.61,41.9911,1055.67,25.7,15,45.7,1,1,1.08688,11.3704,42.5766,1.76942,401.335,82.6449,0.391886,0,16.6852,0.497393,9.93895,0.303444,602.561,1033.18,987.986,0.014147,0.79335,0.623741,0,802.67,6319.84,17691.916
1611,-1,1215,2.8636,902.192,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,0,0,0,1,1237.62,1231.86,1223.15,1211.17,1194.23,1224.08,35.0106,1046.27,27.7,15,47.7,1,1,0.734246,23.4632,35.5128,1.41983,401.335,84.5878,0.488037,0,17.3315,0.669502,10.298,0.309767,858.968,997.061,965.523,0.022179,0.865854,0.8,598,802.67,6451.81,26440.836
1612,-1,1215,2.8636,903.108,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,0,0,1,0,1238.69,1231.82,1222.95,1212.32,1200.14,1225.51,35.0725,1049.67,26.7,15,46.7,1,1,0.732984,23.4632,35.5739,1.38483,401.335,84.6612,0.488295,0,17.3706,0.670007,10.281,0.309418,845.2,1005.85,973.419,0.0226154,0.869558,0.603936,23,802.67,6421.35,27144.496
1616,-1,1034,2.76252,898.371,12004,0.1167,0.433,2.645,0.029,0.006,0.0097,0.0007,0.01,0.0299,0.067,0.0184,0.0005,0.032,0,0,1,0,1236.79,1226.93,1217.67,1208.13,1200.86,1045.09,35.0094,1043.87,25.7,15,45.7,1,1,0.69151,23.5977,35.5062,1.31779,401.335,84.4778,0.486776,0,17.2836,0.667042,9.65542,0.309954,862.39,991.936,960.901,0.0246736,0.868681,0.284252,30,802.67,6280.55,24420.03
1617,-1,1085,3.06576,905.68,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,0,1,0,0,1236.84,1228.13,1219.25,1209.29,1198.97,1094.29,35.1183,1042.47,26.7,15,46.7,1,1,0.759446,23.4632,35.6195,1.40912,401.335,83.7518,0.477162,0,16.9963,0.648484,10.2274,0.310547,838.546,1006.27,973.915,0.0250769,0.86796,0.313993,64,802.67,6319.76,24248.727
1618,-1,1085,3.06576,899.782,12004,0.1167,0.433,2.645,0.029,0.006,0.0097,0.0007,0.01,0.0299,0.067,0.0184,0.0005,0.032,1,0,0,0,1242.35,1227.74,1217.08,1207.47,1200.3,1094.4,35.1118,1049.27,25.7,15,45.7,1,1,0.765013,23.5977,35.6187,1.44047,401.335,83.6584,0.47605,0,16.9563,0.64636,10.2615,0.310705,840.825,1003.75,971.073,0.0255123,0.864143,0.190922,357,802.67,6319.6,24040.121
1627,-1,1077,2.76252,894.781,12004,0.115,0.457,2.63,0.023,0.005,0.0114,0.0015,0.009,0.0269,0.066,0.0185,0.0007,0.0303,0,0,0,1,1235.23,1221.34,1209.74,1200.89,1197.88,1086.87,35.1418,1038,26.7,15,46.7,1,1,0.682092,23.2621,35.6378,1.30406,401.335,84.0432,0.4799,0,17.1026,0.653735,9.2739,0.310244,863.405,990.074,958.95,0.0302889,0.870813,0.378029,332,802.67,6317.19,24196.244
1628,-1,1077,2.76252,899.948,12004,0.115,0.457,2.63,0.023,0.005,0.0114,0.0015,0.009,0.0269,0.066,0.0185,0.0007,0.0303,0,0,1,0,1238.73,1223.94,1211.78,1202.8,1198.72,1083.51,35.1378,1042.53,26.7,15,46.7,1,1,0.723381,23.2621,35.639,1.38287,401.335,84.0346,0.479851,0,17.1014,0.65364,9.83336,0.310225,859.307,994.26,962.415,0.0307408,0.873316,0.44948,0,802.67,6311.97,24243.229
1629,-1,1077,2.76252,899.576,12004,0.115,0.457,2.63,0.023,0.005,0.0114,0.0015,0.009,0.0269,0.066,0.0185,0.0007,0.0303,0,1,0,0,1240.72,1224.56,1212.44,1204.32,1202.06,1086.2,35.3848,1039.4,26.7,15,46.7,1,1,0.71846,23.2621,35.8831,1.37604,401.335,84.3932,0.480827,0,17.2536,0.655518,9.76736,0.309098,855.957,996.486,964.19,0.0312335,0.874408,0.467655,0,802.67,6312.58,24203.898
1630,-1,1077,2.76252,900.641,12004,0.115,0.457,2.63,0.023,0.005,0.0114,0.0015,0.009,0.0269,0.066,0.0185,0.0007,0.0303,1,0,0,0,1235.43,1221.45,1209.96,1201.36,1195.79,1086.48,35.1473,1039.2,26.7,15,46.7,1,1,0.753834,23.2621,35.6406,1.45742,401.335,84.5508,0.485683,0,17.31,0.664916,10.4644,0.309563,870.155,991.248,959.172,0.0316813,0.870382,0.475319,0,802.67,6319.92,24561.096
1631,-1,1077,2.76252,902.572,12004,0.1167,0.433,2.645,0.029,0.006,0.0097,0.0007,0.01,0.0299,0.067,0.0184,0.0005,0.032,0,0,0,1,1238.21,1221.25,1208.56,1199.31,1192.34,1087.3,35.1418,1034.53,25.7,15,45.7,1,1,0.759615,23.5977,35.6359,1.46855,401.335,84.5315,0.485664,0,17.3071,0.664879,10.5446,0.309543,861.391,994.698,962.461,0.0321591,0.87547,0.480456,0,802.67,6316.38,23972.385
1644,-1,993,3.26792,897.633,12004,0.1167,0.433,2.645,0.029,0.006,0.0097,0.0007,0.01,0.0299,0.067,0.0184,0.0005,0.032,0,0,1,0,1234.24,1221.88,1210.18,1201.37,1195.51,1003.93,35.0211,1031.33,34.7,15,54.7,1,1,0.809334,23.5977,35.5064,1.5068,401.335,84.2844,0.484148,0,17.1903,0.661934,11.1939,0.310363,883.88,982.221,950.424,0.0392272,0.87793,0.568792,0,802.67,6247.4,23252.916
1645,-1,994,3.87541,897.72,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,0,1,0,0,1229.97,1219.01,1209.01,1198.94,1188.85,1004.22,35.0217,1033.6,26.7,15,46.7,1,1,0.893268,23.4632,35.5091,1.5101,401.335,79.6351,0.431894,0,15.3362,0.565447,10.2705,0.317991,832.873,994.504,962.416,0.0396879,0.87968,0.520915,0,802.67,6215.02,20579.553
1646,-1,994,3.87541,897.769,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,1,0,0,0,1231.53,1221.39,1211.34,1203.3,1198.16,1003.9,35.0078,1040.87,26.7,15,46.7,1,1,0.893264,23.4632,35.5093,1.53331,401.335,79.6243,0.431895,0,15.3363,0.565448,10.2704,0.317954,825.213,999.472,966.515,0.0400927,0.881183,0.251199,0,802.67,6211.89,20864.896
1647,-1,993,3.26792,898.915,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,0,0,0,1,1236.63,1219.77,1206.96,1197.7,1194.09,1004,35.0163,1032.2,25.7,15,45.7,1,1,0.809374,23.4632,35.5046,1.53457,401.335,84.2686,0.48414,0,17.1892,0.661919,11.1945,0.310327,874.58,988.537,955.936,0.0405042,0.881157,0.257548,0,802.67,6243.43,23002.287
1649,-1,994,3.87541,900.4,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,0,1,0,0,1237.51,1219.06,1206.7,1199.02,1199.24,1005.46,35.0125,1033.6,35.7,15,55.7,1,1,0.893468,23.4632,35.5012,1.55811,401.335,79.9708,0.435508,0,15.461,0.571829,10.4041,0.317438,846.246,987.641,955.27,0.0414585,0.877922,0.540425,0,802.67,6222.1,21093.01
1650,-1,994,3.87541,896.249,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,1,0,0,0,1235.37,1220.59,1209.88,1202.73,1199.42,1003.68,35.0065,1040.67,25.7,15,45.7,1,1,0.893366,23.4632,35.5052,1.55798,401.335,79.9529,0.435526,0,15.4634,0.571861,10.403,0.317341,829.655,998.222,965.009,0.0418719,0.877688,0.461965,0,802.67,6213.9,20749.49
1651,-1,994,3.87541,900.13,12004,0.117,0.437,2.619,0.037,0.008,0.0096,0.0006,0.009,0.0301,0.068,0.0193,0.0005,0.0312,0,0,0,1,1238.92,1220.22,1206.74,1198.88,1195.59,1005.15,35.0265,1036.53,25.7,15,45.7,1,1,0.889291,23.4632,35.4998,1.55286,401.335,80.024,0.436247,0,15.4867,0.57314,10.3824,0.317274,838.169,992.941,960.16,0.042258,0.874295,0.529866,0,802.67,6218.1,20852.455
1660,-1,1271,4.57621,873.299,4001,0.1007,0.009,0.384,0.013,0.004,0.0111,0.0067,0.008,0.0379,0.001,0.0002,0.0002,0.0003,0,0,1,0,1237.09,1222,1209.82,1201.73,1196.81,1285.42,42.0079,1043.33,25.7,15,45.7,1,1,0.737125,11.7356,42.62,1.29818,389.565,84.9766,0.42645,0,18.1753,0.555911,7.70475,0.291728,659.518,990.154,900.869,0,0,0,0,779.13,6340.83,19439.658
1664,-1,1271,5.79418,906.87,1001,0.0364,0.004,0.179,0.017,0.007,0.0142,0.0055,0.008,0.0374,0.005,0.0006,0,0.0002,0,0,1,0,1242.13,1218.48,1204.01,1196.41,1195.79,1291.99,41.9905,1045.8,26.7,15,46.7,1,1,0.909366,11.3774,42.5838,1.44053,389.565,80.3515,0.381353,0,16.2394,0.48022,8.13977,0.302936,621.466,1021.55,969.026,0.00098322,0.21385,0.271085,0,779.13,6338.14,18126.457
1665,-1,1380,4.58327,887.373,1001,0.0364,0.004,0.179,0.017,0.007,0.0142,0.0055,0.008,0.0374,0.005,0.0006,0,0.0002,0,1,0,0,1239.04,1220.29,1206.61,1198.13,1195,1397,41.9989,1050.93,26.7,15,46.7,1,1,0.77554,11.3774,42.5943,1.3144,389.565,84.4701,0.421767,0,17.9648,0.547778,7.97806,0.292827,642.952,1017.42,959.716,0.00118952,0.255046,0.266466,0,779.13,6390.96,20663.027
1666,-1,1522,5.60532,921.909,6001,0.0012,0.004,0.101,0.022,0.008,0.0141,0.0034,0.015,0.0563,0.005,0.0513,0.0005,0.0005,1,0,0,0,1232.76,1225.5,1218.25,1210.93,1203.85,1540.07,44.0003,1053.4,25.7,15,45.7,1,1,0.855617,10.6519,44.7143,1.40368,389.565,83.8864,0.396541,0,17.7311,0.505077,7.87437,0.293527,611.863,1028.02,971.086,0.00142749,0.304291,0.312497,0,779.13,6472.93,22206.734
1667,-1,1522,5.60532,926.738,6001,0.0012,0.004,0.101,0.022,0.008,0.0141,0.0034,0.015,0.0563,0.005,0.0513,0.0005,0.0005,0,0,0,1,1244.23,1228.17,1215.69,1203.85,1194.8,1537.6,44.0204,1051.14,25.7,15,45.7,1,1,0.898173,10.6519,44.7255,1.48838,389.565,83.9006,0.39658,0,17.7372,0.505142,8.26609,0.293489,611.698,1029.65,973.624,0.001645,0.339675,0.316999,27,779.13,6473.47,22082.941
1674,-1,1442,4.58327,884.634,1019,0.0364,0.004,0.179,0.017,0.007,0.0142,0.0055,0.008,0.0374,0.005,0.0006,0,0.0002,1,0,0,0,1242.87,1223.18,1212.6,1206.74,1208.31,1463.66,41.9961,1050.13,26.7,15,46.7,1,1,0.856733,11.3774,42.5917,1.49482,389.565,84.3996,0.421076,0,17.9343,0.546584,8.79249,0.292996,643.015,1019.99,963.675,0.00319559,0.500063,0.117013,343,779.13,6422.97,20588.834
1676,-1,1422,2.56279,875.24,1019,0.0364,0.004,0.179,0.017,0.007,0.0142,0.0055,0.008,0.0374,0.005,0.0006,0,0.0002,0,0,1,0,1254.6,1229.47,1214.2,1206.75,1207.25,1443.46,30.9982,1073.83,26.7,15,46.7,1,1,0.867728,11.3774,31.4421,1.62174,389.565,76.8156,0.469536,0,14.7632,0.634004,12.285,0.324683,696.729,1002.8,955.487,0.00377056,0.556221,0.200123,333,779.13,6464.42,23204.629
1677,-1,1237,2.34728,878.6,1019,0.0389,0.006,0.177,0.022,0.009,0.0139,0.0076,0.01,0.0353,0.004,0.0008,0,0,0,1,0,0,1258.36,1228.07,1211.01,1204.69,1211.88,1255.93,30.9992,1096.68,26.7,15,46.7,1,1,0.808519,11.3827,31.4529,1.63657,389.565,80.0879,0.510908,0,16.0695,0.715204,13.2958,0.321064,696.419,1018.91,969.764,0.00416629,0.584292,0.173685,333,779.13,6339.77,21238.06
1678,-1,1237,2.34728,871.153,1019,0.0389,0.006,0.177,0.022,0.009,0.0139,0.0076,0.01,0.0353,0.004,0.0008,0,0,1,0,0,0,1242.91,1231.19,1220.97,1215.14,1214.43,1257.25,31.0002,1074.25,26.7,15,46.7,1,1,0.808798,11.3827,31.442,1.68033,389.565,80.1071,0.510856,0,16.0624,0.715098,13.3001,0.321265,722.352,998.873,950.97,0.00452518,0.60477,0.319768,375,779.13,6355.62,21986.037
1679,-1,1237,2.34728,876.324,1019,0.0389,0.006,0.177,0.022,0.009,0.0139,0.0076,0.01,0.0353,0.004,0.0008,0,0,0,0,0,1,1245.48,1228.66,1213.8,1205.86,1201.35,1255.83,31.0007,1089.27,27.7,15,47.7,1,1,0.808604,11.3827,31.4496,1.68006,389.565,80.0955,0.510892,0,16.0673,0.715171,13.2971,0.321133,705.603,1011.66,962.926,0.00489716,0.629039,0.33817,393,779.13,6349.57,20878.209
1680,-1,1237,2.34728,873.958,1019,0.0389,0.006,0.177,0.022,0.009,0.0139,0.0076,0.01,0.0353,0.004,0.0008,0,0,0,0,1,0,1251.38,1229.36,1214.08,1207.16,1209.38,1256.13,30.9859,1086.43,26.7,15,46.7,1,1,0.808808,11.3827,31.4417,1.68249,389.565,80.0923,0.510854,0,16.0621,0.715094,13.3003,0.321212,712.299,1006.48,957.954,0.00525948,0.652608,0.407364,419,779.13,6355.64,20955.047
